name,category,brand,sku,store,base_size,size,unit_type,unit_value,old_price,current_price,discount,price_per_unit,date,link
ranee premium basmati rice 2kg,Rice,Ranee,RiceRanee2kg,Naivas,2kg,2.0,kg,2.0,0.0,746.0,0.0,373.0,2026-04-16,https://www.naivas.online/ranee-prem-basmati-rice-2kg
ranee premium basmati rice 5 kg,Rice,Ranee,RiceRanee5kg,Naivas,5kg,5.0,kg,5.0,0.0,1855.0,0.0,371.0,2026-04-16,https://www.naivas.online/ranee-premium-basmati-rice-5kg
royal umbrella thai jasmine rice 2kg,Rice,Royal,RiceRoyal2kg,Naivas,2kg,2.0,kg,2.0,0.0,999.0,0.0,499.5,2026-04-16,https://www.naivas.online/royal-umbrella-thai-jasmine-rice-2kg
priceless biryani rice 25 kg,Rice,Priceless,RicePriceless25kg,Naivas,25kg,25.0,kg,25.0,0.0,4600.0,0.0,184.0,2026-04-16,https://www.naivas.online/priceless-biryani-rice-25-kg
sunrice thai jasmine rice 2kg,Rice,Sunrice,RiceSunrice2kg,Naivas,2kg,2.0,kg,2.0,805.0,670.0,135.0,335.0,2026-04-16,https://www.naivas.online/sunrice-thai-jasmine-rice-2kg
sunrice pishori rice 5kg,Rice,Sunrice,RiceSunrice5kg,Naivas,5kg,5.0,kg,5.0,0.0,1459.0,0.0,291.8,2026-04-16,https://www.naivas.online/sunrice-mwea-pishori-5kg
sunrice long grain rice 1 kg,Rice,Sunrice,RiceSunrice1kg,Naivas,1kg,1.0,kg,1.0,0.0,189.0,0.0,189.0,2026-04-16,https://www.naivas.online/sunrice-long-grain-rice-1kg
sunrice basmati rice 10 kg,Rice,Sunrice,RiceSunrice10kg,Naivas,10kg,10.0,kg,10.0,0.0,3220.0,0.0,322.0,2026-04-16,https://www.naivas.online/sunrice-basmati-rice-10-kg
s & s pishori rice 5kg,Rice,S,RiceS5kg,Naivas,5kg,5.0,kg,5.0,0.0,1479.0,0.0,295.8,2026-04-16,https://www.naivas.online/s-s-pishori-rice-5kg
s & s pishori rice 2kg,Rice,S,RiceS2kg,Naivas,2kg,2.0,kg,2.0,0.0,595.0,0.0,297.5,2026-04-16,https://www.naivas.online/s-s-pishori-rice-2kg
s & s pishori rice 1kg,Rice,S,RiceS1kg,Naivas,1kg,1.0,kg,1.0,0.0,305.0,0.0,305.0,2026-04-16,https://www.naivas.online/s-s-pishori-rice-1kg
royal umbrella thai jasmine rice 5kg,Rice,Royal,RiceRoyal5kg,Naivas,5kg,5.0,kg,5.0,0.0,2450.0,0.0,490.0,2026-04-16,https://www.naivas.online/royal-umbrella-thai-jasmine-rice-5kg
naivas pakistan long grain rice 2kg,Rice,Naivas,RiceNaivas2kg,Naivas,2kg,2.0,kg,2.0,320.0,290.0,30.0,145.0,2026-04-16,https://www.naivas.online/naivas-pakistan-long-grain-rice-2kg
naivas white long grain rice 5kg,Rice,Naivas,RiceNaivas5kg,Naivas,5kg,5.0,kg,5.0,800.0,715.0,85.0,143.0,2026-04-16,https://www.naivas.online/naivas-white-long-grain-rice-5kg
naivas kenya pishori rice 1kg,Rice,Naivas,RiceNaivas1kg,Naivas,1kg,1.0,kg,1.0,0.0,265.0,0.0,265.0,2026-04-16,https://www.naivas.online/naivas-kenya-pishori-rice-1kg
kings mps long grain rice 2kg,Rice,Kings,RiceKings2kg,Naivas,2kg,2.0,kg,2.0,369.0,299.0,70.0,149.5,2026-04-16,https://www.naivas.online/kings-mps-long-grain-rice-2kg
kcl mwea pishori rice 5kg,Rice,Kcl,RiceKcl5kg,Naivas,5kg,5.0,kg,5.0,0.0,1455.0,0.0,291.0,2026-04-16,https://www.naivas.online/kcl-mwea-pishori-rice-5kg
kcl mwea pishori rice 2kg,Rice,Kcl,RiceKcl2kg,Naivas,2kg,2.0,kg,2.0,0.0,585.0,0.0,292.5,2026-04-16,https://www.naivas.online/kcl-mwea-pishori-rice-2kg
kcl mwea pishori rice 1kg,Rice,Kcl,RiceKcl1kg,Naivas,1kg,1.0,kg,1.0,0.0,305.0,0.0,305.0,2026-04-16,https://www.naivas.online/kcl-mwea-pishori-rice-1kg
jamii pure mwea pishori rice 5kg,Rice,Jamii,RiceJamii5kg,Naivas,5kg,5.0,kg,5.0,1450.0,999.0,451.0,199.8,2026-04-16,https://www.naivas.online/jamii-pure-mwea-pishori-rice-5kg
jamii pure mwea pishori rice 2kg,Rice,Jamii,RiceJamii2kg,Naivas,2kg,2.0,kg,2.0,590.0,489.0,101.0,244.5,2026-04-16,https://www.naivas.online/jamii-pure-mwea-pishori-rice-2kg
jamii pishori rice 1kg,Rice,Jamii,RiceJamii1kg,Naivas,1kg,1.0,kg,1.0,300.0,249.0,51.0,249.0,2026-04-16,https://www.naivas.online/jamii-pishori-rice-1kg
farmnaivas thailand rice 5 kg,Rice,Farmnaivas,RiceFarmnaivas5kg,Naivas,5kg,5.0,kg,5.0,1165.0,995.0,170.0,199.0,2026-04-16,https://www.naivas.online/farmnaivas-thailand-rice-5-kg
morning harvest choco rice 250g,Rice,Morning,RiceMorning250g,Naivas,250g,250.0,kg,0.25,0.0,329.0,0.0,1316.0,2026-04-16,https://www.naivas.online/morning-harvest-choco-rice-250g
morning harvest choco rice value 450g,Rice,Morning,RiceMorning450g,Naivas,450g,450.0,kg,0.45,0.0,529.0,0.0,1175.5555555555554,2026-04-16,https://www.naivas.online/morning-harvest-choco-rice-value-450g
fit choco rice 100 gm,Rice,Fit,RiceFit100g,Naivas,100g,100.0,kg,0.1,0.0,155.0,0.0,1550.0,2026-04-16,https://www.naivas.online/fit-choco-rice-100-gm
fit choco rice 400 gm,Rice,Fit,RiceFit400g,Naivas,400g,400.0,kg,0.4,0.0,435.0,0.0,1087.5,2026-04-16,https://www.naivas.online/fit-choco-rice-400-gm
kellogg's rice krispies 375 g,Rice,Kellogg's,RiceKellogg's375g,Naivas,375g,375.0,kg,0.375,0.0,1030.0,0.0,2746.6666666666665,2026-04-16,https://www.naivas.online/kelloggs-rice-krispies-375-g
temmy's choco rice 250g,Rice,Temmy's,RiceTemmy's250g,Naivas,250g,250.0,kg,0.25,0.0,420.0,0.0,1680.0,2026-04-16,https://www.naivas.online/temmys-choco-rice-250g
tropical heat rice cake brown 100 g,Rice,Tropical,RiceTropical100g,Naivas,100g,100.0,kg,0.1,0.0,180.0,0.0,1800.0,2026-04-16,https://www.naivas.online/tropical-h-brown-rice-cake-100g
tropical heat rice cakes cheese 165 g,Rice,Tropical,RiceTropical165g,Naivas,165g,165.0,kg,0.165,0.0,210.0,0.0,1272.7272727272727,2026-04-16,https://www.naivas.online/tropical-h-cheese-rice-cakes-165g
tropical heat rice cakes salt & vinegar flavour 155g,Rice,Tropical,RiceTropical155g,Naivas,155g,155.0,kg,0.155,0.0,210.0,0.0,1354.8387096774193,2026-04-16,https://www.naivas.online/tropical-h-salt-vinegar-rice-cakes-155g
falcon himalayan basmati rice 5kg,Rice,Falcon,RiceFalcon5kg,Naivas,5kg,5.0,kg,5.0,0.0,1725.0,0.0,345.0,2026-04-16,https://www.naivas.online/falcon-himalayan-basmati-rice-5kg
kpl long grain rice 5kg,Rice,Kpl,RiceKpl5kg,Naivas,5kg,5.0,kg,5.0,0.0,675.0,0.0,135.0,2026-04-16,https://www.naivas.online/kpl-long-grain-rice-5kg
nice brown rice 2kg,Rice,Nice,RiceNice2kg,Naivas,2kg,2.0,kg,2.0,0.0,520.0,0.0,260.0,2026-04-16,https://www.naivas.online/nice-brown-rice-2kg
nutrameal kpl long grain rice 1kg,Rice,Nutrameal,RiceNutrameal1kg,Naivas,1kg,1.0,kg,1.0,165.0,145.0,20.0,145.0,2026-04-16,https://www.naivas.online/nutrameal-kpl-long-grain-rice-1kg
nutrameal kpl long grain rice 2kg,Rice,Nutrameal,RiceNutrameal2kg,Naivas,2kg,2.0,kg,2.0,330.0,265.0,65.0,132.5,2026-04-16,https://www.naivas.online/nutrameal-kpl-long-grain-rice-2kg
s&s natural brown rice 1kg,Rice,S&s,RiceS&s1kg,Naivas,1kg,1.0,kg,1.0,0.0,339.0,0.0,339.0,2026-04-16,https://www.naivas.online/s-s-natural-brown-rice-1kg
tango long grain rice 1kg,Rice,Tango,RiceTango1kg,Naivas,1kg,1.0,kg,1.0,0.0,175.0,0.0,175.0,2026-04-16,https://www.naivas.online/tango-long-grain-rice-1kg
tango long grain rice 2kg,Rice,Tango,RiceTango2kg,Naivas,2kg,2.0,kg,2.0,0.0,329.0,0.0,164.5,2026-04-16,https://www.naivas.online/tango-long-grain-rice-2kg
ranee chef's special parboiled basmati rice 1 kg,Cooking Oil,Ranee,Cooking OilRanee1kg,Naivas,1kg,1.0,kg,1.0,0.0,355.0,0.0,355.0,2026-04-16,https://www.naivas.online/ranee-chefs-special-parboiled-basmati-rice-1-kg
ranee chef's special parboiled basmati rice 2 kg,Cooking Oil,Ranee,Cooking OilRanee2kg,Naivas,2kg,2.0,kg,2.0,0.0,699.0,0.0,349.5,2026-04-16,https://www.naivas.online/ranee-chef-s-special-parboiled-basmati-rice-2-kg
ranee chefs special parboiled basmati rice 5 kg,Cooking Oil,Ranee,Cooking OilRanee5kg,Naivas,5kg,5.0,kg,5.0,0.0,1725.0,0.0,345.0,2026-04-16,https://www.naivas.online/ranee-chefs-special-parboiled-basmati-rice-5-kg
winnie's pure health brown rice 1kg,Rice,Winnie's,RiceWinnie's1kg,Naivas,1kg,1.0,kg,1.0,0.0,395.0,0.0,395.0,2026-04-16,https://www.naivas.online/winnie-s-pure-health-brown-rice-1kg
sunrice basmati 25kg,Rice,Sunrice,RiceSunrice25kg,Naivas,25kg,25.0,kg,25.0,0.0,8050.0,0.0,322.0,2026-04-16,https://www.naivas.online/sunrice-basmati-25kg
fillows oat & wheat bran 210 g,Wheat Flour,Fillows,Wheat FlourFillows210g,Naivas,210g,210.0,kg,0.21,0.0,220.0,0.0,1047.6190476190477,2026-04-16,https://www.naivas.online/fillows-oat-wheat-bran-210-g
fillows oat & wheat bran 350g,Wheat Flour,Fillows,Wheat FlourFillows350g,Naivas,350g,350.0,kg,0.35,0.0,360.0,0.0,1028.571428571429,2026-04-16,https://www.naivas.online/fillows-oat-wheat-bran-350g
fillows oat & wheat bran 500 g,Wheat Flour,Fillows,Wheat FlourFillows500g,Naivas,500g,500.0,kg,0.5,0.0,485.0,0.0,970.0,2026-04-16,https://www.naivas.online/fillows-oat-wheat-bran-500-g
fit honey wheat 100 gm,Wheat Flour,Fit,Wheat FlourFit100g,Naivas,100g,100.0,kg,0.1,0.0,155.0,0.0,1550.0,2026-04-16,https://www.naivas.online/fit-honey-wheat-100-gm
fit honey wheat 400 gm,Wheat Flour,Fit,Wheat FlourFit400g,Naivas,400g,400.0,kg,0.4,0.0,435.0,0.0,1087.5,2026-04-16,https://www.naivas.online/fit-honey-wheat-400-gm
suree rice vermicelli 400 gm pk,Rice,Suree,RiceSuree400g,Naivas,400g,400.0,kg,0.4,0.0,500.0,0.0,1250.0,2026-04-16,https://www.naivas.online/suree-rice-vermicelli-400-gm-pk
dove rice milk body scrub 225ml,Rice,Dove,RiceDove225ml,Naivas,225ml,225.0,litres,0.225,0.0,2240.0,0.0,9955.555555555557,2026-04-16,https://www.naivas.online/dove-rice-milk-body-scrub-225ml
kamili nutrameal rice flour 1kg,Wheat Flour,Kamili,Wheat FlourKamili1kg,Naivas,1kg,1.0,kg,1.0,0.0,202.0,0.0,202.0,2026-04-16,https://www.naivas.online/kamili-nutrameal-rice-flour-1kg
imperial leather japanese jasmine & rice soap 125g,Rice,Imperial,RiceImperial125g,Naivas,125g,125.0,kg,0.125,0.0,90.0,0.0,720.0,2026-04-16,https://www.naivas.online/imperial-leather-soap-extra-care-125-g
imperial leather japanese jasmine & rice soap 175g,Rice,Imperial,RiceImperial175g,Naivas,175g,175.0,kg,0.175,150.0,119.0,31.0,680.0,2026-04-16,https://www.naivas.online/imperial-leather-soap-extra-care-175-g
bravo puppy chicken rice 15kg,Rice,Bravo,RiceBravo15kg,Naivas,15kg,15.0,kg,15.0,0.0,5335.0,0.0,355.6666666666667,2026-04-16,https://www.naivas.online/bravo-puppy-chicken-rice-15kg
king dog food lamb & rice 15kg,Rice,King,RiceKing15kg,Naivas,15kg,15.0,kg,15.0,0.0,6420.0,0.0,428.0,2026-04-16,https://www.naivas.online/king-dog-food-lamb-rice-15kg
omena dog rice 10kg,Rice,Omena,RiceOmena10kg,Naivas,10kg,10.0,kg,10.0,0.0,1500.0,0.0,150.0,2026-04-16,https://www.naivas.online/omena-dog-rice-10kg
omena dog rice 5kg,Rice,Omena,RiceOmena5kg,Naivas,5kg,5.0,kg,5.0,0.0,860.0,0.0,172.0,2026-04-16,https://www.naivas.online/omena-dog-rice-5kg
sigma scooby dog rice 10kg,Rice,Sigma,RiceSigma10kg,Naivas,10kg,10.0,kg,10.0,0.0,2000.0,0.0,200.0,2026-04-16,https://www.naivas.online/sigma-scooby-dog-rice-10kg
sigma scooby dog rice 5kg,Rice,Sigma,RiceSigma5kg,Naivas,5kg,5.0,kg,5.0,0.0,1050.0,0.0,210.0,2026-04-16,https://www.naivas.online/sigma-scooby-dog-rice-5kg
tlc dog rice 10kg,Rice,Tlc,RiceTlc10kg,Naivas,10kg,10.0,kg,10.0,0.0,1835.0,0.0,183.5,2026-04-16,https://www.naivas.online/tlc-dog-rice-10kg
masterchef cooking oil 1ltr,Cooking Oil,Masterchef,Cooking OilMasterchef1l,Naivas,1l,1.0,litres,1.0,319.0,299.0,20.0,299.0,2026-04-16,https://www.naivas.online/masterchef-cooking-oil-1ltr
dola cooking oil 1ltr,Cooking Oil,Dola,Cooking OilDola1l,Naivas,1l,1.0,litres,1.0,319.0,299.0,20.0,299.0,2026-04-16,https://www.naivas.online/dola-cooking-oil-1ltr
dola cooking oil 3ltr,Cooking Oil,Dola,Cooking OilDola3l,Naivas,3l,3.0,litres,3.0,899.0,799.0,100.0,266.3333333333333,2026-04-16,https://www.naivas.online/dola-cooking-oil-3ltr
dola cooking oil 5ltr,Cooking Oil,Dola,Cooking OilDola5l,Naivas,5l,5.0,litres,5.0,1419.0,1299.0,120.0,259.8,2026-04-16,https://www.naivas.online/dola-cooking-oil-5ltr
elianto cooking oil 20ltr,Cooking Oil,Elianto,Cooking OilElianto20l,Naivas,20l,20.0,litres,20.0,0.0,10150.0,0.0,507.5,2026-04-16,https://www.naivas.online/elianto-cooking-oil-20ltr
masterchef cooking oil 5ltr,Cooking Oil,Masterchef,Cooking OilMasterchef5l,Naivas,5l,5.0,litres,5.0,1419.0,1399.0,20.0,279.8,2026-04-16,https://www.naivas.online/masterchef-cooking-oil-5ltr
masterchef cooking oil 3ltr,Cooking Oil,Masterchef,Cooking OilMasterchef3l,Naivas,3l,3.0,litres,3.0,899.0,799.0,100.0,266.3333333333333,2026-04-16,https://www.naivas.online/masterchef-cooking-oil-3ltr
flora cooking oil 3ltr,Cooking Oil,Flora,Cooking OilFlora3l,Naivas,3l,3.0,litres,3.0,1067.0,899.0,168.0,299.6666666666667,2026-04-16,https://www.naivas.online/flora-cooking-oil-3ltr
rina vegetable cooking oil 10l,Cooking Oil,Rina,Cooking OilRina10l,Naivas,10l,10.0,litres,10.0,0.0,2650.0,0.0,265.0,2026-04-16,https://www.naivas.online/rina-vegetable-cooking-oil-10l
rina vegetable cooking oil 20l,Cooking Oil,Rina,Cooking OilRina20l,Naivas,20l,20.0,litres,20.0,0.0,5200.0,0.0,260.0,2026-04-16,https://www.naivas.online/rina-vegetable-cooking-oil-20l
ufuta vegetable cooking oil 20l,Cooking Oil,Ufuta,Cooking OilUfuta20l,Naivas,20l,20.0,litres,20.0,0.0,5718.0,0.0,285.9,2026-04-16,https://www.naivas.online/ufuta-vegetable-cooking-oil-20l
salit vegetable cooking oil 3l,Cooking Oil,Salit,Cooking OilSalit3l,Naivas,3l,3.0,litres,3.0,0.0,1039.0,0.0,346.3333333333333,2026-04-16,https://www.naivas.online/salit-vegetable-cooking-oil-3ltr
fresh fri vegetable cooking oil 20l,Cooking Oil,Fresh,Cooking OilFresh20l,Naivas,20l,20.0,litres,20.0,0.0,5905.0,0.0,295.25,2026-04-16,https://www.naivas.online/fresh-fri-vegetable-cooking-oil-20l
fresh fri vegetable cooking oil 10l,Cooking Oil,Fresh,Cooking OilFresh10l,Naivas,10l,10.0,litres,10.0,0.0,2975.0,0.0,297.5,2026-04-16,https://www.naivas.online/fresh-fri-vegetable-cooking-oil-10l
fresh fri cooking oil 500ml,Cooking Oil,Fresh,Cooking OilFresh500ml,Naivas,500ml,500.0,litres,0.5,0.0,190.0,0.0,380.0,2026-04-16,https://www.naivas.online/fresh-fri-cooking-oil-500ml
pradip lemon oil 50ml,Cooking Oil,Pradip,Cooking OilPradip50ml,Naivas,50ml,50.0,litres,0.05,0.0,155.0,0.0,3100.0,2026-04-16,https://www.naivas.online/pradip-lemon-oil-50ml
rina vegetable oil 2l,Cooking Oil,Rina,Cooking OilRina2l,Naivas,2l,2.0,litres,2.0,680.0,549.0,131.0,274.5,2026-04-16,https://www.naivas.online/rina-vegetable-oil-2l
rina vegetable oil 3l,Cooking Oil,Rina,Cooking OilRina3l,Naivas,3l,3.0,litres,3.0,1060.0,829.0,231.0,276.3333333333333,2026-04-16,https://www.naivas.online/rina-vegetable-oil-3l
fresh fri vegetable oil 1l,Cooking Oil,Fresh,Cooking OilFresh1l,Naivas,1l,1.0,litres,1.0,350.0,309.0,41.0,309.0,2026-04-16,https://www.naivas.online/fresh-fri-cooking-oil-1ltr
avena vegetable oil 10l,Cooking Oil,Avena,Cooking OilAvena10l,Naivas,10l,10.0,litres,10.0,0.0,2780.0,0.0,278.0,2026-04-16,https://www.naivas.online/avena-vegetable-oil-10l
avena vegetable oil 1l,Cooking Oil,Avena,Cooking OilAvena1l,Naivas,1l,1.0,litres,1.0,0.0,355.0,0.0,355.0,2026-04-16,https://www.naivas.online/avena-vegetable-cooking-oil-1ltr
avena vegetable oil 2l,Cooking Oil,Avena,Cooking OilAvena2l,Naivas,2l,2.0,litres,2.0,0.0,690.0,0.0,345.0,2026-04-16,https://www.naivas.online/avena-vegetable-oil-2l
avena vegetable oil 3l,Cooking Oil,Avena,Cooking OilAvena3l,Naivas,3l,3.0,litres,3.0,0.0,1025.0,0.0,341.6666666666667,2026-04-16,https://www.naivas.online/avena-vegetable-oil-3l
avena vegetable oil 5l,Cooking Oil,Avena,Cooking OilAvena5l,Naivas,5l,5.0,litres,5.0,1610.0,1299.0,311.0,259.8,2026-04-16,https://www.naivas.online/avena-vegetable-oil-5l
pika vegetable oil 10l,Cooking Oil,Pika,Cooking OilPika10l,Naivas,10l,10.0,litres,10.0,0.0,2680.0,0.0,268.0,2026-04-16,https://www.naivas.online/pika-vegetable-cooking-oil-10ltr
pika vegetable oil 20l,Cooking Oil,Pika,Cooking OilPika20l,Naivas,20l,20.0,litres,20.0,0.0,5340.0,0.0,267.0,2026-04-16,https://www.naivas.online/pika-vegetable-cooking-oil-20ltr
rina vegetable oil 1l,Cooking Oil,Rina,Cooking OilRina1l,Naivas,1l,1.0,litres,1.0,350.0,309.0,41.0,309.0,2026-04-16,https://www.naivas.online/rina-vegetable-cooking-oil-1ltr
rina vegetable oil 500ml,Cooking Oil,Rina,Cooking OilRina500ml,Naivas,500ml,500.0,litres,0.5,230.0,189.0,41.0,378.0,2026-04-16,https://www.naivas.online/rina-vegetable-oil-500ml
rina vegetable oil 5l,Cooking Oil,Rina,Cooking OilRina5l,Naivas,5l,5.0,litres,5.0,1600.0,1399.0,201.0,279.8,2026-04-16,https://www.naivas.online/rina-vegetable-oil-5l
ufuta vegetable oil 5l,Cooking Oil,Ufuta,Cooking OilUfuta5l,Naivas,5l,5.0,litres,5.0,0.0,1575.0,0.0,315.0,2026-04-16,https://www.naivas.online/ufuta-vegetable-oil-5l
ufuta vegetable oil 1l,Cooking Oil,Ufuta,Cooking OilUfuta1l,Naivas,1l,1.0,litres,1.0,0.0,350.0,0.0,350.0,2026-04-16,https://www.naivas.online/ufuta-vegetable-oil-1l
pika pure vegetable oil 2l,Cooking Oil,Pika,Cooking OilPika2l,Naivas,2l,2.0,litres,2.0,0.0,675.0,0.0,337.5,2026-04-16,https://www.naivas.online/pika-pure-vegetable-oil-2l
pika pure vegetable oil 3l,Cooking Oil,Pika,Cooking OilPika3l,Naivas,3l,3.0,litres,3.0,0.0,1000.0,0.0,333.3333333333333,2026-04-16,https://www.naivas.online/pika-pure-vegetable-oil-3l
pika pure vegetable oil 5l,Cooking Oil,Pika,Cooking OilPika5l,Naivas,5l,5.0,litres,5.0,0.0,1560.0,0.0,312.0,2026-04-16,https://www.naivas.online/pika-pure-vegetable-oil-5l
kimbo premium vegetable oil 5l,Cooking Oil,Kimbo,Cooking OilKimbo5l,Naivas,5l,5.0,litres,5.0,0.0,1540.0,0.0,308.0,2026-04-16,https://www.naivas.online/kimbo-premium-vegetable-oil-5l
kimbo premium vegetable oil 3l,Cooking Oil,Kimbo,Cooking OilKimbo3l,Naivas,3l,3.0,litres,3.0,0.0,1000.0,0.0,333.3333333333333,2026-04-16,https://www.naivas.online/kimbo-premium-vegetable-oil-3l
kimbo premium vegetable oil 2l,Cooking Oil,Kimbo,Cooking OilKimbo2l,Naivas,2l,2.0,litres,2.0,0.0,715.0,0.0,357.5,2026-04-16,https://www.naivas.online/kimbo-premium-vegetable-oil-2l
kimbo premium vegetable oil 1l,Cooking Oil,Kimbo,Cooking OilKimbo1l,Naivas,1l,1.0,litres,1.0,0.0,380.0,0.0,380.0,2026-04-16,https://www.naivas.online/kimbo-premium-vegetable-oil-1l
golden fry vegetable oil 3l,Cooking Oil,Golden,Cooking OilGolden3l,Naivas,3l,3.0,litres,3.0,0.0,1050.0,0.0,350.0,2026-04-16,https://www.naivas.online/golden-fry-vegetable-oil-3l
golden fry vegetable oil 20l,Cooking Oil,Golden,Cooking OilGolden20l,Naivas,20l,20.0,litres,20.0,0.0,5576.0,0.0,278.8,2026-04-16,https://www.naivas.online/golden-fry-vegetable-oil-20l
golden fry vegetable oil 1l,Cooking Oil,Golden,Cooking OilGolden1l,Naivas,1l,1.0,litres,1.0,0.0,360.0,0.0,360.0,2026-04-16,https://www.naivas.online/golden-fry-vegetable-oil-1l
fresh fri vegetable oil 5l,Cooking Oil,Fresh,Cooking OilFresh5l,Naivas,5l,5.0,litres,5.0,1600.0,1499.0,101.0,299.8,2026-04-16,https://www.naivas.online/fresh-fri-vegetable-oil-5l
fresh fri vegetable oil 3l,Cooking Oil,Fresh,Cooking OilFresh3l,Naivas,3l,3.0,litres,3.0,1060.0,899.0,161.0,299.6666666666667,2026-04-16,https://www.naivas.online/fresh-fri-vegetable-oil-3l
fresh fri vegetable oil 2l,Cooking Oil,Fresh,Cooking OilFresh2l,Naivas,2l,2.0,litres,2.0,680.0,599.0,81.0,299.5,2026-04-16,https://www.naivas.online/fresh-fri-cooking-oil-2ltr
golden drop vegetable oil 5ltr,Cooking Oil,Golden,Cooking OilGolden5l,Naivas,5l,5.0,litres,5.0,1399.0,1349.0,50.0,269.8,2026-04-16,https://www.naivas.online/golden-drop-vegetable-oil-5ltr
kentaste coconut oil 400ml,Cooking Oil,Kentaste,Cooking OilKentaste400ml,Naivas,400ml,400.0,litres,0.4,0.0,704.0,0.0,1760.0,2026-04-16,https://www.naivas.online/kentaste-coconut-oil-400ml
parachute coconut oil 500ml,Cooking Oil,Parachute,Cooking OilParachute500ml,Naivas,500ml,500.0,litres,0.5,0.0,775.0,0.0,1550.0,2026-04-16,https://www.naivas.online/parachute-coconut-oil-500ml
sea korus sardines in vegetable oil 155g,Cooking Oil,Sea,Cooking OilSea155g,Naivas,155g,155.0,kg,0.155,0.0,200.0,0.0,1290.3225806451612,2026-04-16,https://www.naivas.online/sea-korus-sardines-in-vegetable-oil-155g
first choice uht cooking cream 1l,Milk,First,MilkFirst1l,Naivas,1l,1.0,litres,1.0,0.0,875.0,0.0,875.0,2026-04-16,https://www.naivas.online/first-choice-uht-cooking-cream-1l
vitafla atta mark 1 flour 2kg,Wheat Flour,Vitafla,Wheat FlourVitafla2kg,Naivas,2kg,2.0,kg,2.0,0.0,223.0,0.0,111.5,2026-04-16,https://www.naivas.online/vitafla-atta-mark-1-flour-2kg
lotus wheat flour 2kg,Wheat Flour,Lotus,Wheat FlourLotus2kg,Naivas,2kg,2.0,kg,2.0,0.0,139.0,0.0,69.5,2026-04-16,https://www.naivas.online/lotus-wheat-flour-2kg
exe brown bread wheat flour 2kg,Wheat Flour,Exe,Wheat FlourExe2kg,Naivas,2kg,2.0,kg,2.0,0.0,188.0,0.0,94.0,2026-04-16,https://www.naivas.online/exe-brown-bread-wheat-flour-2kg
ndovu home baking wheat flour 2kg,Wheat Flour,Ndovu,Wheat FlourNdovu2kg,Naivas,2kg,2.0,kg,2.0,0.0,160.0,0.0,80.0,2026-04-16,https://www.naivas.online/ndovu-home-baking-wheat-flour-2kg
210 home baking wheat flour 2kg,Wheat Flour,210,Wheat Flour2102kg,Naivas,2kg,2.0,kg,2.0,0.0,156.0,0.0,78.0,2026-04-16,https://www.naivas.online/210-home-baking-wheat-flour-2kg
exe chapati flour 1kg,Wheat Flour,Exe,Wheat FlourExe1kg,Naivas,1kg,1.0,kg,1.0,0.0,90.0,0.0,90.0,2026-04-16,https://www.naivas.online/exe-chapati-flour-1kg
umix mandazi flour 2 kg,Wheat Flour,Umix,Wheat FlourUmix2kg,Naivas,2kg,2.0,kg,2.0,0.0,260.0,0.0,130.0,2026-04-16,https://www.naivas.online/umix-mandazi-flour-2-kg
ajab home baking flour 1kg,Wheat Flour,Ajab,Wheat FlourAjab1kg,Naivas,1kg,1.0,kg,1.0,0.0,87.0,0.0,87.0,2026-04-16,https://www.naivas.online/ajab-home-baking-flour-1kg
ajab home baking flour 2kg,Wheat Flour,Ajab,Wheat FlourAjab2kg,Naivas,2kg,2.0,kg,2.0,0.0,172.0,0.0,86.0,2026-04-16,https://www.naivas.online/ajab-home-baking-flour-2kg
dola all purpose flour 2kg,Wheat Flour,Dola,Wheat FlourDola2kg,Naivas,2kg,2.0,kg,2.0,0.0,171.0,0.0,85.5,2026-04-16,https://www.naivas.online/dola-all-purpose-flour-2kg
ready bake mandazi mix flour 1kg,Wheat Flour,Ready,Wheat FlourReady1kg,Naivas,1kg,1.0,kg,1.0,0.0,295.0,0.0,295.0,2026-04-16,https://www.naivas.online/ready-bake-mandazi-mix-flour-1kg
phulka atta mark 1 chapati flour 5kg,Wheat Flour,Phulka,Wheat FlourPhulka5kg,Naivas,5kg,5.0,kg,5.0,0.0,475.0,0.0,95.0,2026-04-16,https://www.naivas.online/phulka-atta-mark-1-chapati-flour-5kg
phulka atta mark 1 chapati flour 2kg,Wheat Flour,Phulka,Wheat FlourPhulka2kg,Naivas,2kg,2.0,kg,2.0,0.0,165.0,0.0,82.5,2026-04-16,https://www.naivas.online/phulka-atta-mark-1-chapati-flour-2kg
pembe self raising flour 2 kg,Wheat Flour,Pembe,Wheat FlourPembe2kg,Naivas,2kg,2.0,kg,2.0,0.0,182.0,0.0,91.0,2026-04-16,https://www.naivas.online/pembe-self-raising-flour-2-kg
pembe home baking all purpose flour 1kg,Wheat Flour,Pembe,Wheat FlourPembe1kg,Naivas,1kg,1.0,kg,1.0,0.0,88.0,0.0,88.0,2026-04-16,https://www.naivas.online/pembe-home-baking-all-purpose-flour-1kg
masterchef all purpose flour 2kg,Wheat Flour,Masterchef,Wheat FlourMasterchef2kg,Naivas,2kg,2.0,kg,2.0,171.0,156.0,15.0,78.0,2026-04-16,https://www.naivas.online/masterchef-all-purpose-flour-2kg
